Date,Open,High,Low,Close,Adj Close,Volume
2013-02-28,10.658812,11.054904,10.633833,11.026357,9.665606,5708375
2013-03-01,10.994242,11.097725,10.890758,11.040631,9.678119,3405478
2013-03-04,10.962126,11.094157,10.905032,11.062041,9.696885,2660544
2013-03-05,11.144114,11.265440,11.136978,11.136978,9.762575,4135368
2013-03-06,11.119136,11.226188,11.037062,11.047768,9.684374,4457810
2013-03-07,11.044199,11.058473,10.922874,10.990673,9.634325,2840978
2013-03-08,11.004947,11.097725,10.894326,10.912168,9.565508,3100016
2013-03-11,10.883621,10.937147,10.737317,10.783706,9.452899,2610654
2013-03-12,10.740885,11.158388,10.733748,11.133409,9.759446,5913079
2013-03-13,11.158388,11.161956,10.947852,11.054904,9.690630,3461458
2013-03-14,11.204777,11.483112,11.179798,11.454565,10.040969,8583820
2013-03-15,11.461702,11.568754,11.447428,11.533070,10.109785,7979108
2013-03-18,11.511660,11.843521,11.468839,11.807837,10.350643,5768392
2013-03-19,11.789995,11.822110,11.572322,11.636554,10.200498,4352033
2013-03-20,11.679374,11.772153,11.515228,11.572322,10.144194,4423811
2013-03-21,11.629417,11.668669,11.269008,11.301124,9.906464,4071307
2013-03-22,11.254735,11.315398,11.094157,11.179798,9.800112,3475380
2013-03-25,11.336808,11.504523,11.208346,11.240461,9.853287,3961479
2013-03-26,11.254735,11.318966,11.076315,11.151251,9.775086,2971736
2013-03-27,11.240461,11.258303,10.901463,10.947852,9.596787,4245019
2013-03-28,10.897895,11.012084,10.840800,10.872916,9.531100,3054027
2013-04-02,10.872916,11.079883,10.833664,11.044199,9.681247,3213679
2013-04-03,10.990673,11.154820,10.883621,11.037062,9.674990,5120665
2013-04-04,11.083452,11.094157,10.648107,10.648107,9.334034,5597266
2013-04-05,10.562465,10.562465,9.980816,10.091436,8.846063,11690594
2013-04-08,10.169941,10.312677,9.863059,9.898743,8.677149,6473774
2013-04-09,10.012931,10.180646,9.823806,9.905879,8.683405,5467951
2013-04-10,9.962974,10.323382,9.937995,10.266288,8.999335,6560988
2013-04-11,10.219899,10.498234,10.191351,10.451845,9.161994,4197908
2013-04-12,10.348361,10.412592,10.105710,10.155667,8.902368,2898280
2013-04-15,10.166373,10.219899,9.970111,10.137825,8.886726,2804249
2013-04-16,10.070026,10.441139,10.030773,10.405455,9.121328,5243045
2013-04-17,10.455413,10.512507,10.123552,10.230604,8.968056,5338045
2013-04-18,10.227035,10.266288,9.923721,9.977247,8.745965,4054515
2013-04-19,10.045047,10.102141,9.852353,9.930858,8.705300,4650458
2013-04-22,9.955837,10.187783,9.898743,10.066457,8.824165,3206615
2013-04-23,10.348361,10.498234,10.194920,10.455413,9.165121,6015887
2013-04-24,10.451845,10.662380,10.394750,10.658812,9.343418,6066129
2013-04-25,10.630265,10.715906,10.451845,10.705201,9.384083,4369309
2013-04-26,10.698064,10.705201,10.373340,10.505371,9.208914,3906468
2013-04-29,10.519644,10.676654,10.505371,10.633833,9.321523,2679040
2013-04-30,10.662380,10.869348,10.655243,10.833664,9.496693,6393000
2013-05-02,10.776569,11.461702,10.776569,11.236893,9.850159,10699004
2013-05-03,11.276145,11.397471,11.022789,11.290419,9.897079,5506671
2013-05-06,11.301124,11.308261,11.094157,11.176230,9.796985,2306042
2013-05-07,11.179798,11.354650,11.076315,11.318966,9.922105,3583908
2013-05-08,11.269008,11.408176,11.186935,11.376060,9.972151,2975288
2013-05-09,11.311829,11.404608,11.286850,11.354650,9.953384,1678756
2013-05-10,11.315398,11.486681,11.244030,11.483112,10.065993,3661860
2013-05-13,11.454565,11.454565,11.076315,11.240461,9.853287,4725646
2013-05-14,11.254735,11.293987,11.087020,11.197640,9.815751,2700313
2013-05-15,11.179798,11.297556,11.051336,11.236893,9.850159,3556897
2013-05-16,11.204777,11.358218,11.129841,11.229756,9.843904,3010619
2013-05-17,11.176230,11.204777,11.029926,11.069178,9.703142,5185901
2013-05-20,11.115567,11.525933,11.090588,11.468839,10.053481,3788005
2013-05-21,11.368924,11.590164,11.311829,11.583028,10.153579,3488417
2013-05-22,11.554480,11.825679,11.511660,11.757879,10.306851,4101924
2013-05-23,11.540207,11.615143,11.368924,11.550912,10.125425,3978402
2013-05-24,11.615143,11.668669,11.293987,11.411744,10.003432,3369370
2013-05-27,11.408176,11.558049,11.397471,11.518796,10.097273,1166815
2013-05-28,11.579459,12.000530,11.579459,11.850658,10.388181,4926093
2013-05-29,11.800700,11.829247,11.429586,11.504523,10.084762,4386144
2013-05-30,11.483112,12.025509,11.461702,12.014804,10.532069,4740488
2013-05-31,11.954141,11.957710,11.729332,11.868500,10.403821,3945439
2013-06-03,11.829247,12.086172,11.811405,11.925594,10.453869,5272453
2013-06-04,12.018372,12.328823,11.993394,12.200361,10.694727,5635998
2013-06-05,12.139698,12.146835,11.964846,12.004099,10.522684,4611910
2013-06-06,12.221771,12.253887,11.797132,11.832816,10.372540,5519652
2013-06-07,11.893478,11.936299,11.565186,11.665101,10.225523,4731264
2013-06-10,11.640122,11.982688,11.590164,11.732900,10.284955,5516028
2013-06-11,11.675806,11.975552,11.622280,11.750742,10.300594,5274382
2013-06-12,11.590164,11.682943,11.215482,11.308261,9.912719,5926527
2013-06-13,11.097725,11.354650,10.876484,11.329671,9.931488,4202905
2013-06-14,11.390334,11.533070,11.365355,11.383197,9.978408,2778156
2013-06-17,11.390334,11.525933,11.379629,11.418881,10.009689,2135526
2013-06-18,11.397471,11.572322,11.386766,11.433155,10.022201,2301871
2013-06-19,11.454565,11.522365,11.343945,11.436723,10.025329,3064678
2013-06-20,11.204777,11.358218,11.158388,11.186935,9.806367,3124736
2013-06-21,11.247598,11.343945,11.104862,11.104862,9.734423,5923897
2013-06-24,11.101294,11.161956,10.690927,10.755159,9.427876,4439954
2013-06-25,10.805116,10.915737,10.748022,10.897895,9.552999,3147795
2013-06-26,10.922874,11.161956,10.912168,11.004947,9.646837,2860801
2013-06-27,11.012084,11.204777,10.815822,11.115567,9.743806,5017704
2013-06-28,11.226188,11.372492,10.994242,11.129841,9.756319,3869166
2013-07-01,11.183367,11.311829,10.969263,11.279714,9.887696,2249909
2013-07-02,11.315398,11.393902,11.183367,11.336808,9.937745,1929898
2013-07-03,11.254735,11.265440,10.865779,10.897895,9.552999,5410332
2013-07-04,10.976400,11.211914,10.858642,11.154820,9.778214,3427883
2013-07-05,11.129841,11.197640,10.865779,10.887190,9.543614,2917461
2013-07-08,10.976400,11.079883,10.887190,10.940716,9.590532,2411046
2013-07-09,10.805116,10.912168,10.673085,10.905032,9.559253,7455998
2013-07-10,10.905032,10.983536,10.773001,10.869348,9.527972,3073584
2013-07-11,11.026357,11.026357,10.673085,10.872916,9.531100,4414652
2013-07-12,10.894326,11.040631,10.851506,10.969263,9.615559,3001793
2013-07-15,10.940716,11.076315,10.933579,11.001378,9.643709,1458476
2013-07-16,11.119136,11.261872,11.054904,11.090588,9.721910,2576483
2013-07-17,11.165525,11.169093,10.787274,10.947852,9.596787,4170788
2013-07-18,10.812253,10.990673,10.705201,10.951421,9.599916,4358367
2013-07-19,10.987105,11.169093,10.958558,11.101294,9.731296,5068081
2013-07-22,11.115567,11.133409,10.990673,11.040631,9.678119,2517908
2013-07-23,11.033494,11.040631,10.726611,10.748022,9.421620,3835731
2013-07-24,10.826527,11.140546,10.826527,11.076315,9.709398,5220424
2013-07-25,11.047768,11.215482,11.019220,11.133409,9.759446,3065484
2013-07-26,11.183367,11.304692,11.012084,11.022789,9.662477,2835385
2013-07-29,10.947852,11.026357,10.869348,10.933579,9.584278,2294165
2013-07-30,10.990673,11.044199,10.876484,10.883621,9.540485,2257842
2013-07-31,10.847937,10.855074,10.698064,10.740885,9.415363,4635162
2013-08-01,10.762295,11.044199,10.758727,11.019220,9.659350,2995435
2013-08-02,10.705201,10.801548,10.423297,10.466118,9.174505,9280683
2013-08-05,10.491097,10.680222,10.476823,10.591012,9.283987,3662788
2013-08-06,10.594581,10.640970,10.330519,10.366203,9.086921,3947645
2013-08-07,10.348361,10.384045,10.155667,10.177078,8.921136,3406736
2013-08-08,10.219899,10.416161,10.119983,10.369771,9.090049,4037929
2013-08-09,10.487529,10.648107,10.423297,10.587444,9.280858,4496838
2013-08-12,10.544623,10.566033,10.398319,10.483960,9.190145,3821650
2013-08-13,10.512507,10.669517,10.487529,10.576739,9.271474,2715907
2013-08-14,10.623128,10.676654,10.476823,10.505371,9.208914,2145293
2013-08-15,10.505371,10.505371,10.144962,10.262719,8.996207,3578303
2013-08-16,9.995089,10.177078,9.791691,10.134257,8.883599,8764153
2013-08-19,10.087868,10.187783,10.016500,10.137825,8.886726,2392705
2013-08-20,10.062889,10.119983,9.852353,10.105710,8.858574,3371820
2013-08-21,10.062889,10.219899,10.034342,10.037910,8.799143,2861983
2013-08-22,10.048615,10.334087,10.048615,10.276993,9.008719,4851895
2013-08-23,10.291267,10.409024,10.169941,10.298403,9.027488,2635947
2013-08-26,10.344793,10.387613,10.244877,10.319814,9.046256,1198967
2013-08-27,10.173509,10.241309,9.937995,9.945132,8.717814,5779908
2013-08-28,9.848785,9.888037,9.388461,9.627544,8.439420,8976530
2013-08-29,9.727459,9.927290,9.709617,9.830943,8.617717,4527056
2013-08-30,9.852353,9.891606,9.584723,9.638249,8.448802,3403384
2013-09-02,9.827375,9.884469,9.759575,9.777417,8.570795,2886049
2013-09-03,9.852353,9.852353,9.377756,9.499082,8.326810,7673248
2013-09-04,9.370619,9.370619,8.949548,9.224315,8.085952,14414406
2013-09-05,9.263567,9.327798,9.152947,9.277841,8.132872,6847478
2013-09-06,9.299251,9.388461,9.195768,9.249294,8.107848,6130959
2013-09-09,9.245725,9.381324,9.245725,9.306388,8.157896,3747187
2013-09-10,9.538334,9.859490,9.513355,9.855922,8.639612,10870076
2013-09-11,9.955837,10.091436,9.809533,9.966542,8.736581,7785566
2013-09-12,9.998658,10.087868,9.877332,9.955837,8.727199,6298291
2013-09-13,9.920153,10.009363,9.795259,9.948700,8.720942,3009838
2013-09-16,10.037910,10.119983,9.873764,9.991521,8.758477,5474669
2013-09-17,10.012931,10.016500,9.859490,9.884469,8.664637,3918011
2013-09-18,9.884469,9.945132,9.720323,9.880901,8.661510,5863544
2013-09-19,10.002226,10.048615,9.802396,9.845217,8.630227,5097240
2013-09-20,9.805964,10.009363,9.805964,10.005795,8.770990,5418134
2013-09-23,10.009363,10.041479,9.863059,9.934427,8.708428,2443535
2013-09-24,9.934427,10.062889,9.848785,10.048615,8.808526,3227345
2013-09-25,10.048615,10.405455,9.945132,10.355498,9.077537,6062291
2013-09-26,10.405455,10.530349,10.330519,10.473255,9.180761,5382579
2013-09-27,10.426866,10.494665,10.351929,10.441139,9.152608,3685347
2013-09-30,10.312677,10.316245,10.155667,10.287698,9.018104,4034541
2013-10-01,10.334087,10.612423,10.330519,10.558897,9.255835,3978798
2013-10-02,10.287698,10.380477,10.109278,10.184215,8.927391,7794136
2013-10-04,10.062889,10.380477,10.027205,10.284130,9.014977,4353811
2013-10-07,10.276993,10.276993,10.095005,10.173509,8.918007,3553146
2013-10-08,10.162804,10.187783,9.962974,9.998658,8.764734,4018055
2013-10-09,9.991521,10.112847,9.923721,10.009363,8.774118,4208534
2013-10-10,10.034342,10.323382,9.977247,10.087868,8.842935,6141456
2013-10-11,10.162804,10.173509,10.041479,10.095005,8.849192,3039311
2013-10-14,10.030773,10.080731,9.962974,10.005795,8.770990,2337520
2013-10-15,10.066457,10.177078,10.012931,10.144962,8.892982,3225936
2013-10-16,10.098573,10.112847,10.002226,10.027205,8.789759,3933358
2013-10-17,10.016500,10.344793,9.991521,10.341224,9.065024,6255414
2013-10-18,10.348361,10.612423,10.330519,10.587444,9.280858,8209441
2013-10-21,10.601717,10.694496,10.401887,10.601717,9.293371,3264667
2013-10-22,10.062889,10.476823,9.998658,10.351929,9.074407,13217117
2013-10-23,10.241309,10.419729,10.227035,10.398319,9.115074,4611472
2013-10-24,10.448276,10.519644,10.426866,10.512507,9.215170,4171846
2013-10-25,10.444708,10.444708,10.184215,10.326951,9.052513,5782104
2013-10-28,10.348361,10.380477,10.169941,10.219899,8.958672,3419110
2013-10-29,10.202057,10.362635,10.105710,10.280561,9.011847,3805602
2013-10-30,10.276993,10.505371,10.273425,10.480392,9.187018,4310623
2013-10-31,10.419729,10.576739,10.087868,10.180646,8.924263,6821552
2013-11-01,10.234172,10.234172,10.027205,10.216330,8.955543,3842766
2013-11-04,10.191351,10.255583,10.048615,10.252014,8.986823,5121653
2013-11-05,10.280561,10.280561,10.141394,10.223467,8.961799,3913525
2013-11-06,10.248446,10.323382,10.180646,10.216330,8.955543,3208692
2013-11-07,10.212762,10.252014,10.109278,10.155667,8.902368,4778935
2013-11-08,10.119983,10.373340,10.119983,10.341224,9.065024,5315399
2013-11-11,10.373340,10.537486,10.312677,10.498234,9.202657,4337736
2013-11-12,10.519644,10.626696,10.498234,10.598149,9.290243,4880772
2013-11-13,10.551760,10.580307,10.391182,10.473255,9.180761,3279658
2013-11-14,10.591012,10.683791,10.587444,10.658812,9.343418,3794377
2013-11-15,10.705201,10.912168,10.662380,10.840800,9.502949,8045631
2013-11-18,10.819390,11.062041,10.790843,10.880053,9.537357,4748638
2013-11-19,10.869348,11.026357,10.862211,10.983536,9.628069,3973278
2013-11-20,10.994242,11.047768,10.894326,11.019220,9.659350,3576449
2013-11-21,10.965694,11.251166,10.940716,11.204777,9.822006,7025835
2013-11-22,11.140546,11.286850,11.047768,11.265440,9.875184,4931370
2013-11-25,11.354650,11.550912,11.347513,11.465270,10.050353,5656787
2013-11-26,11.418881,11.486681,11.279714,11.329671,9.931488,3405499
2013-11-27,11.351082,11.458134,11.247598,11.329671,9.931488,4498791
2013-11-28,11.376060,11.426018,11.308261,11.311829,9.915847,2361730
2013-11-29,11.326103,11.468839,11.269008,11.408176,10.000305,3295451
2013-12-02,11.440292,11.458134,11.358218,11.390334,9.984665,2330936
2013-12-03,11.340376,11.340376,10.954989,10.954989,9.603046,7835263
2013-12-04,11.004947,11.158388,10.887190,11.019220,9.659350,4101474
2013-12-05,10.954989,11.065610,10.894326,10.983536,9.628069,3563386
2013-12-06,10.994242,11.001378,10.826527,10.962126,9.609302,4090695
2013-12-09,10.990673,11.090588,10.922874,10.962126,9.609302,2759732
2013-12-10,10.937147,11.058473,10.830095,10.926442,9.578021,3549066
2013-12-11,10.908600,10.987105,10.855074,10.901463,9.556124,3178023
2013-12-12,10.801548,10.872916,10.726611,10.790843,9.459156,3652724
2013-12-13,10.765864,10.844369,10.723043,10.744453,9.418491,2799227
2013-12-16,10.769432,11.029926,10.740885,10.990673,9.634325,3175701
2013-12-17,10.944284,11.012084,10.815822,10.826527,9.490436,2467492
2013-12-18,10.833664,10.890758,10.773001,10.851506,9.512334,2424617
2013-12-19,10.933579,11.094157,10.851506,10.979968,9.624943,3413787
2013-12-20,10.976400,11.051336,10.890758,10.947852,9.596787,4991733
2013-12-23,10.983536,11.004947,10.869348,10.901463,9.556124,2087038
2013-12-27,10.922874,10.990673,10.887190,10.979968,9.624943,2126986
2013-12-30,10.958558,11.054904,10.905032,11.004947,9.646837,1802736
2014-01-02,11.029926,11.047768,10.808685,10.826527,9.490436,4135986
2014-01-03,10.833664,11.019220,10.765864,10.997810,9.640581,3145683
2014-01-06,10.855074,10.987105,10.740885,10.887190,9.543614,3851280
2014-01-07,10.876484,11.161956,10.830095,11.133409,9.759446,3905246
2014-01-08,11.154820,11.497386,11.133409,11.393902,9.987792,6737853
2014-01-09,11.411744,11.461702,11.247598,11.376060,9.972151,6256633
2014-01-10,11.847089,12.382349,11.807837,12.382349,10.854256,20853687
2014-01-13,12.218203,12.575043,12.182519,12.560769,11.010657,7345765
2014-01-14,12.453717,12.696369,12.382349,12.671390,11.107627,5961699
2014-01-15,12.846241,13.367228,12.803421,13.231629,11.598727,11035256
2014-01-16,13.203081,13.260176,12.985409,13.138850,11.517399,5521256
2014-01-17,13.038935,13.149555,12.856947,13.028230,11.420429,7225874
2014-01-20,12.988977,13.056777,12.896199,12.974704,11.373508,3133507
2014-01-21,13.031798,13.163829,12.963999,13.010388,11.404790,4231767
2014-01-22,13.010388,13.117440,12.985409,13.088893,11.473607,3719915
2014-01-23,13.042503,13.160261,12.885494,12.899767,11.307819,4019400
2014-01-24,12.903336,12.942588,12.428739,12.453717,10.916817,7354171
2014-01-27,12.425170,12.671390,12.307413,12.649979,11.088857,5181240
2014-01-28,12.728484,12.803421,12.503675,12.699937,11.132650,4393294
2014-01-29,12.817694,12.856947,12.360939,12.503675,10.960610,4259740
2014-01-30,12.489401,12.564338,12.396623,12.528654,10.982505,3311224
2014-01-31,12.507243,12.628569,12.328823,12.607159,11.051322,4153332
2014-02-03,12.610727,12.739189,12.278866,12.286003,10.769800,4170058
2014-02-04,12.146835,12.261024,11.993394,12.207498,10.700984,4050838
2014-02-05,12.221771,12.371644,12.125424,12.282434,10.766671,3337591
2014-02-06,12.314550,12.485833,12.189656,12.421602,10.888665,4400337
2014-02-07,12.485833,12.732053,12.467991,12.578611,11.026298,4379888
2014-02-10,12.696369,12.696369,12.514380,12.589317,11.035684,2646726
2014-02-11,12.717779,12.860515,12.610727,12.856947,11.270284,3087482
2014-02-12,12.892631,13.035367,12.821263,12.931883,11.335973,3398822
2014-02-13,12.842673,12.931883,12.674958,12.910473,11.317204,2812604
2014-02-14,12.956862,13.060345,12.881925,12.924746,11.329717,2355126
2014-02-17,12.917609,13.081756,12.878357,13.063914,11.451709,2116923
2014-02-18,13.131713,13.253039,13.060345,13.238765,11.604982,3382980
2014-02-19,13.117440,13.206650,13.017525,13.178103,11.551807,2971710
2014-02-20,12.996114,13.138850,12.931883,13.103166,11.486116,2686113
2014-02-21,13.145987,13.203081,12.981841,13.113871,11.495502,2574472
2014-02-24,13.060345,13.402912,13.060345,13.399343,11.745743,3316829
2014-02-25,13.424322,13.588469,13.420754,13.559922,11.886506,4441595
2014-02-26,13.599174,13.609879,13.492122,13.584900,11.908401,2768201
2014-02-27,13.531374,13.645563,13.363659,13.531374,11.861482,3141847
2014-02-28,13.520669,13.531374,13.288723,13.410049,11.755130,3419536
2014-03-03,13.167397,13.167397,12.892631,12.892631,11.301563,5888128
2014-03-04,12.903336,13.178103,12.771305,13.153124,11.529910,4679602
2014-03-05,13.138850,13.395775,13.117440,13.317270,11.673800,2830338
2014-03-06,13.345817,13.460006,13.049640,13.056777,11.445454,6970234
2014-03-07,13.024661,13.256607,12.846241,12.853378,11.267157,4094945
2014-03-10,12.757031,13.013956,12.696369,12.806989,11.226491,3341400
2014-03-11,12.917609,13.078187,12.796284,13.024661,11.417301,3139409
2014-03-12,12.960430,12.985409,12.682095,12.785579,11.207724,3963911
2014-03-13,13.549216,13.788299,13.235197,13.278018,11.639391,11293848
2014-03-14,13.195945,13.474280,13.106735,13.474280,11.811434,6994161
2014-03-17,13.513532,13.641995,13.431459,13.534943,11.864609,5329211
2014-03-18,13.534943,13.534943,13.534943,13.534943,11.864609,0
2014-03-19,13.588469,14.055929,13.449301,14.013108,12.283766,6365808
2014-03-20,13.848962,13.966719,13.691952,13.941740,12.221206,5026761
2014-03-21,13.970288,14.127297,13.741910,13.788299,12.086698,8129310
2014-03-24,13.713363,13.716931,13.356523,13.374365,11.723848,5421728
2014-03-25,13.417185,13.567058,13.413617,13.499259,11.833328,3749150
2014-03-26,13.609879,13.649132,13.460006,13.502827,11.836456,3646820
2014-03-27,13.481417,13.520669,13.310133,13.367228,11.717592,4569255
2014-03-28,13.431459,13.699089,13.420754,13.599174,11.920915,4704180
2014-03-31,13.652700,13.652700,13.495690,13.570627,11.895889,3687999
2014-04-01,13.624153,13.841825,13.509964,13.841825,12.133619,4656320
2014-04-02,13.845394,14.091613,13.802573,14.034519,12.302533,3883671
2014-04-03,14.005972,14.080908,13.848962,14.045224,12.311917,3139859
2014-04-04,14.045224,14.459158,14.038087,14.459158,12.674767,5872834
2014-04-07,14.223644,14.484137,14.177255,14.216507,12.462062,4296244
2014-04-08,14.266465,14.291444,13.727636,13.906056,12.189923,6037095
2014-04-09,13.852530,14.063066,13.784731,13.941740,12.221206,3868965
2014-04-10,14.145139,14.319991,13.898920,13.923898,12.205564,4803126
2014-04-11,13.741910,13.759752,13.338681,13.570627,11.895889,5005325
2014-04-14,13.474280,13.524238,12.803421,13.195945,11.567447,7631945
2014-04-15,13.149555,13.210218,12.849810,12.885494,11.295310,5133458
2014-04-16,13.010388,13.160261,12.910473,13.124577,11.504886,4753415
2014-04-17,13.131713,13.381501,13.096029,13.349386,11.701952,3926846
2014-04-22,13.442164,13.791868,13.285155,13.766889,12.067931,3721574
2014-04-23,13.809710,13.852530,13.617016,13.684816,11.995988,2527053
2014-04-24,13.709794,13.923898,13.520669,13.749047,12.052291,5197116
2014-04-25,13.720500,13.752615,13.131713,13.188808,11.561191,5526050
2014-04-28,13.238765,13.317270,12.981841,13.053209,11.442326,4481234
2014-04-29,13.135282,13.281586,13.092461,13.238765,11.604982,4917927
2014-04-30,12.917609,13.121008,12.864083,12.903336,11.592158,5706684
2014-05-02,12.960430,13.003251,12.760600,12.778442,11.479958,4671450
2014-05-05,12.742758,12.774873,12.432307,12.582180,11.303638,4088047
2014-05-06,12.699937,13.253039,12.567906,12.953293,11.637041,8506846
2014-05-07,12.903336,12.981841,12.824831,12.849810,11.544072,3931231
2014-05-08,12.885494,13.024661,12.803421,12.946157,11.630630,2930772
2014-05-09,12.956862,13.021093,12.600022,12.628569,11.345313,3895912
2014-05-12,12.714211,13.192376,12.628569,13.135282,11.800536,4905351
2014-05-13,13.238765,13.295860,12.999683,13.063914,11.736421,3540699
2014-05-14,13.103166,13.238765,13.060345,13.124577,11.790918,3196378
2014-05-15,13.099598,13.167397,12.728484,12.767737,11.470340,5205969
2014-05-16,12.735621,12.867652,12.535791,12.632137,11.348519,4966781
2014-05-19,12.632137,13.121008,12.560769,13.085324,11.755655,4631150
2014-05-20,13.060345,13.295860,13.003251,13.038935,11.713980,3170578
2014-05-21,13.003251,13.156692,12.896199,13.017525,11.694745,3667543
2014-05-22,13.092461,13.135282,12.999683,13.071051,11.742832,2152467
2014-05-23,13.103166,13.349386,13.042503,13.278018,11.928767,3428515
2014-05-26,13.360091,13.666974,13.299428,13.645563,12.258965,3038155
2014-05-27,13.656268,13.852530,13.656268,13.809710,12.406431,3787534
2014-05-28,13.831120,14.059498,13.559922,13.827552,12.422461,5212496
2014-05-29,13.813278,13.841825,13.774026,13.813278,12.409638,1246428
2014-05-30,13.781162,13.938172,13.781162,13.809710,12.406431,2328031
2014-06-02,13.831120,14.020245,13.831120,13.973856,12.553899,3003883
2014-06-03,13.970288,14.020245,13.763320,13.852530,12.444901,3418364
2014-06-04,13.845394,14.113024,13.845394,14.052361,12.624426,4395449
2014-06-05,14.088045,14.184392,13.991698,14.105887,12.672514,3943731
2014-06-06,14.152276,14.202234,14.041656,14.102318,12.669308,2545412
2014-06-09,14.120160,14.230781,14.080908,14.223644,12.778304,1731072
2014-06-10,14.191528,14.223644,14.048792,14.209370,12.765480,2697478
2014-06-11,14.077340,14.130866,11.918457,12.193224,10.954206,36083824
2014-06-12,12.146835,12.253887,11.936299,12.029078,10.806740,13745055
2014-06-13,12.007667,12.014804,11.533070,11.611575,10.431662,16100899
2014-06-16,11.632985,11.690080,11.440292,11.511660,10.341898,10504168
2014-06-17,11.561617,11.625848,11.147683,11.276145,10.130317,12975222
2014-06-18,11.347513,11.404608,11.219051,11.372492,10.216872,8464185
2014-06-19,11.479544,11.522365,11.215482,11.308261,10.159167,7871556
2014-06-20,11.283282,11.297556,11.161956,11.261872,10.117495,9578334
2014-06-23,11.269008,11.283282,11.076315,11.161956,10.027730,5473320
2014-06-24,11.154820,11.450997,11.083452,11.415313,10.255343,7453026
2014-06-25,11.351082,11.368924,11.151251,11.283282,10.136728,6431754
2014-06-26,11.311829,11.611575,11.229756,11.408176,10.248932,10275973
2014-06-27,11.468839,11.472407,11.244030,11.290419,10.143139,5629900
2014-06-30,11.347513,11.347513,11.161956,11.190504,10.053378,5453754
2014-07-01,11.204777,11.265440,11.097725,11.165525,10.030936,5379187
2014-07-02,11.076315,11.087020,10.826527,10.905032,9.796914,11083119
2014-07-03,10.872916,11.161956,10.837232,11.097725,9.970027,10354651
2014-07-04,11.140546,11.326103,11.133409,11.154820,10.021320,5033435
2014-07-07,11.204777,11.347513,11.144114,11.144114,10.011701,5897556
2014-07-08,11.090588,11.097725,10.683791,10.719475,9.630212,10541420
2014-07-09,10.765864,11.047768,10.755159,10.865779,9.761649,10205268
2014-07-10,10.915737,10.919305,10.323382,10.451845,9.389778,16088814
2014-07-11,10.430434,10.573170,10.173509,10.259151,9.216665,9333201
2014-07-14,10.334087,10.380477,10.105710,10.309109,9.261545,6574019
2014-07-15,10.319814,10.419729,10.237741,10.359066,9.306426,6442809
2014-07-16,10.419729,10.723043,10.366203,10.676654,9.591743,8088193
2014-07-17,10.651675,10.651675,10.391182,10.423297,9.364130,6475289
2014-07-18,10.334087,10.437571,10.223467,10.309109,9.261545,8037854
2014-07-21,10.326951,10.330519,10.112847,10.187783,9.152549,5162961
2014-07-22,10.262719,10.384045,10.227035,10.366203,9.312838,5521934
2014-07-23,10.259151,10.491097,10.205625,10.441139,9.380158,6114397
2014-07-24,10.441139,10.530349,10.319814,10.401887,9.344896,4989358
2014-07-25,10.469687,10.580307,10.312677,10.351929,9.300014,5115544
2014-07-28,10.405455,10.434003,10.162804,10.284130,9.239105,4958905
2014-07-29,10.312677,10.380477,10.227035,10.266288,9.223076,3003234
2014-07-30,10.291267,10.291267,10.155667,10.223467,9.184606,4018189
2014-07-31,10.098573,10.105710,9.324230,9.474103,8.511389,18448150
2014-08-01,9.527629,9.584723,9.252862,9.374188,8.421628,9676885
2014-08-04,9.413440,9.445556,9.249294,9.292114,8.347894,7376840
2014-08-05,9.363482,9.420577,9.078010,9.152947,8.222869,9297325
2014-08-06,9.035190,9.110126,8.838928,9.024484,8.107458,12147080
2014-08-07,9.010211,9.185062,8.846064,8.906727,8.001666,9757503
2014-08-08,8.731876,8.760423,8.596276,8.681918,7.799702,11908786
2014-08-11,8.813949,9.095852,8.721170,9.056600,8.136310,9687854
2014-08-12,9.170789,9.277841,8.995937,9.028053,8.110665,8883487
2014-08-13,9.102989,9.185062,9.031621,9.078010,8.155546,4936835
2014-08-14,9.074442,9.138673,8.978095,9.038758,8.120282,4369941
2014-08-15,9.167220,9.427714,9.013779,9.038758,8.120282,11633056
2014-08-18,9.242157,9.284978,9.135105,9.174357,8.242103,4972227
2014-08-19,9.267136,9.449124,9.231452,9.367051,8.415215,6428157
2014-08-20,9.392030,9.477671,9.249294,9.367051,8.415215,6198973
2014-08-21,9.402735,9.466966,9.288546,9.424145,8.466508,4958874
2014-08-22,9.434850,9.491945,9.292114,9.417008,8.460096,5693187
2014-08-25,9.377756,9.449124,9.299251,9.438419,8.479332,4711978
2014-08-26,9.399166,9.577587,9.356346,9.577587,8.604358,5115378
2014-08-27,9.681070,9.913016,9.670365,9.791691,8.796705,8000947
2014-08-28,9.777417,9.809533,9.441987,9.534766,8.565888,8483519
2014-08-29,9.506219,9.520492,9.263567,9.402735,8.447272,8679851
2014-09-01,9.466966,9.484808,9.342072,9.427714,8.469714,3952775
2014-09-02,9.484808,9.546185,9.374188,9.438419,8.479332,4774773
2014-09-03,9.506219,9.773849,9.477671,9.663228,8.681296,8691901
2014-09-04,9.613271,9.763143,9.538334,9.706049,8.719766,7027135
2014-09-05,9.666797,9.809533,9.652523,9.748870,8.758236,4798581
2014-09-08,9.813101,9.941563,9.731028,9.855922,8.854409,6552694
2014-09-09,9.770280,9.816669,9.616839,9.709617,8.722971,7361534
2014-09-10,9.670365,9.731028,9.595429,9.688207,8.703736,4697671
